Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-King-S7,14,0,0,9,Male,History / Geography,8,0,jun.,2005,SPED,40,2,Player 3,0,4150,1,1
LILA-King-S7,14,0,1,0,Female,Math,6,2 or more,sep.,2007,Honors,40,0,Player 1,1,5398,0,1
LILA-King-S7,14,0,1,3,Female,Art / Music,6,1,jul.,2007,Honors,40,2,Player 3,0,4354,1,1
LILA-King-S7,14,0,1,8,Male,Art / Music,8,1,nov.,2004,SPED,20,1,Player 2,0,6889,0,0
LILA-King-S7,14,0,2,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,20,1,Player 2,1,2245,0,0
LILA-King-S7,14,0,2,6,Male,Math,6,1,may.,2007,Honors,20,0,Player 1,2,7622,1,0
LILA-King-S7,14,0,2,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,40,2,Player 3,0,4960,1,1
LILA-King-S7,14,0,3,1,Female,Math,6,2 or more,sep.,2007,Honors,20,1,Player 2,0,10590,0,0
LILA-King-S7,14,0,3,7,Male,Math,6,2 or more,may.,2007,Honors,40,2,Player 3,0,5913,1,1
LILA-King-S7,14,0,3,11,Male,Math,8,2 or more,jul.,2004,SPED,20,0,Player 1,2,12016,1,0
LILA-King-S7,15,0,0,0,Female,Math,6,2 or more,sep.,2007,Honors,20,1,Player 2,2,18811,0,0
LILA-King-S7,15,0,0,2,Male,Art / Music,8,0,jun.,2004,SPED,20,2,Player 3,1,2264,0,0
LILA-King-S7,15,0,0,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,20,0,Player 1,0,17414,1,0
LILA-King-S7,15,0,1,3,Female,Art / Music,6,1,jul.,2007,Honors,40,0,Player 1,0,5174,1,1
LILA-King-S7,15,0,1,8,Male,Art / Music,8,1,nov.,2004,SPED,20,2,Player 3,1,4378,0,0
LILA-King-S7,15,0,1,11,Male,Math,8,2 or more,jul.,2004,SPED,20,1,Player 2,0,13122,1,0
LILA-King-S7,15,0,2,1,Female,Math,6,2 or more,sep.,2007,Honors,40,2,Player 3,2,6190,1,1
LILA-King-S7,15,0,2,6,Male,Math,6,1,may.,2007,Honors,20,1,Player 2,1,10830,0,0
LILA-King-S7,15,0,2,9,Male,History / Geography,8,0,jun.,2005,SPED,20,0,Player 1,1,11246,0,0
LILA-King-S7,15,0,3,4,Male,Science / Technology,8,2 or more,dec.,2004,SPED,40,1,Player 2,0,11511,1,1
LILA-King-S7,15,0,3,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,40,2,Player 3,2,5373,1,1
LILA-King-S7,15,0,3,7,Male,Math,6,2 or more,may.,2007,Honors,40,0,Player 1,0,9578,1,1
LILA-King-S7,16,0,0,0,Female,Math,6,2 or more,sep.,2007,Honors,40,2,Player 3,0,6488,1,1
LILA-King-S7,16,0,0,1,Female,Math,6,2 or more,sep.,2007,Honors,20,0,Player 1,1,12230,0,0
LILA-King-S7,16,0,0,7,Male,Math,6,2 or more,may.,2007,Honors,40,1,Player 2,0,9726,1,1
LILA-King-S7,16,0,1,3,Female,Art / Music,6,1,jul.,2007,Honors,40,1,Player 2,0,6674,1,1
LILA-King-S7,16,0,1,8,Male,Art / Music,8,1,nov.,2004,SPED,20,0,Player 1,2,9043,0,0
LILA-King-S7,16,0,1,11,Male,Math,8,2 or more,jul.,2004,SPED,40,2,Player 3,0,7296,1,1
LILA-King-S7,16,0,2,2,Male,Art / Music,8,0,jun.,2004,SPED,20,0,Player 1,1,2039,0,0
LILA-King-S7,16,0,2,6,Male,Math,6,1,may.,2007,Honors,40,2,Player 3,0,6973,1,1
LILA-King-S7,16,0,2,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,40,1,Player 2,0,5815,1,1
LILA-King-S7,16,0,3,4,Male,Science / Technology,8,2 or more,dec.,2004,SPED,40,2,Player 3,0,13587,1,1
LILA-King-S7,16,0,3,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,20,0,Player 1,2,6011,0,0
LILA-King-S7,16,0,3,9,Male,History / Geography,8,0,jun.,2005,SPED,40,1,Player 2,0,20016,1,1
LILA-King-S7,17,0,0,2,Male,Art / Music,8,0,jun.,2004,SPED,20,1,Player 2,0,4496,1,0
LILA-King-S7,17,0,0,6,Male,Math,6,1,may.,2007,Honors,20,0,Player 1,1,7800,0,0
LILA-King-S7,17,0,0,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,20,2,Player 3,0,1303,0,0
LILA-King-S7,17,0,1,4,Male,Science / Technology,8,2 or more,dec.,2004,SPED,40,0,Player 1,0,12585,0,1
LILA-King-S7,17,0,1,7,Male,Math,6,2 or more,may.,2007,Honors,40,2,Player 3,2,7786,1,1
LILA-King-S7,17,0,1,8,Male,Art / Music,8,1,nov.,2004,SPED,20,1,Player 2,2,7784,0,0
LILA-King-S7,17,0,2,0,Female,Math,6,2 or more,sep.,2007,Honors,20,0,Player 1,1,6854,0,0
LILA-King-S7,17,0,2,1,Female,Math,6,2 or more,sep.,2007,Honors,20,1,Player 2,2,9588,0,0
LILA-King-S7,17,0,2,3,Female,Art / Music,6,1,jul.,2007,Honors,40,2,Player 3,2,3650,1,1
LILA-King-S7,17,0,3,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,20,1,Player 2,1,17722,0,0
LILA-King-S7,17,0,3,9,Male,History / Geography,8,0,jun.,2005,SPED,40,2,Player 3,2,6276,1,1
LILA-King-S7,17,0,3,11,Male,Math,8,2 or more,jul.,2004,SPED,20,0,Player 1,2,17835,1,0
LILA-King-S7,18,0,0,4,Male,Science / Technology,8,2 or more,dec.,2004,SPED,40,1,Player 2,0,14767,1,1
LILA-King-S7,18,0,0,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,40,2,Player 3,0,5861,1,1
LILA-King-S7,18,0,0,7,Male,Math,6,2 or more,may.,2007,Honors,40,0,Player 1,1,10921,1,1
LILA-King-S7,18,0,1,0,Female,Math,6,2 or more,sep.,2007,Honors,20,1,Player 2,0,9463,1,0
LILA-King-S7,18,0,1,2,Male,Art / Music,8,0,jun.,2004,SPED,20,2,Player 3,1,4013,0,0
LILA-King-S7,18,0,1,9,Male,History / Geography,8,0,jun.,2005,SPED,20,0,Player 1,2,7148,0,0
LILA-King-S7,18,0,2,1,Female,Math,6,2 or more,sep.,2007,Honors,40,2,Player 3,0,7509,1,1
LILA-King-S7,18,0,2,3,Female,Art / Music,6,1,jul.,2007,Honors,40,0,Player 1,1,6077,1,1
LILA-King-S7,18,0,2,11,Male,Math,8,2 or more,jul.,2004,SPED,40,1,Player 2,0,13547,1,1
LILA-King-S7,18,0,3,6,Male,Math,6,1,may.,2007,Honors,20,1,Player 2,0,8840,1,0
LILA-King-S7,18,0,3,8,Male,Art / Music,8,1,nov.,2004,SPED,20,2,Player 3,2,8246,0,0
LILA-King-S7,18,0,3,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,20,0,Player 1,2,5985,0,0
LILA-King-S7,19,0,0,2,Male,Art / Music,8,0,jun.,2004,SPED,40,0,Player 1,1,2563,1,1
LILA-King-S7,19,0,0,3,Female,Art / Music,6,1,jul.,2007,Honors,40,1,Player 2,2,6222,1,1
LILA-King-S7,19,0,0,6,Male,Math,6,1,may.,2007,Honors,40,2,Player 3,1,5060,1,1
LILA-King-S7,19,0,1,4,Male,Science / Technology,8,2 or more,dec.,2004,SPED,20,2,Player 3,2,4398,0,0
LILA-King-S7,19,0,1,8,Male,Art / Music,8,1,nov.,2004,SPED,40,0,Player 1,0,5748,0,1
LILA-King-S7,19,0,1,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,20,1,Player 2,0,4791,0,0
LILA-King-S7,19,0,2,1,Female,Math,6,2 or more,sep.,2007,Honors,40,0,Player 1,1,29337,1,1
LILA-King-S7,19,0,2,7,Male,Math,6,2 or more,may.,2007,Honors,40,1,Player 2,2,9992,1,1
LILA-King-S7,19,0,2,11,Male,Math,8,2 or more,jul.,2004,SPED,40,2,Player 3,1,5549,1,1
LILA-King-S7,19,0,3,0,Female,Math,6,2 or more,sep.,2007,Honors,40,2,Player 3,1,3712,1,1
LILA-King-S7,19,0,3,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,20,0,Player 1,2,3685,0,0
LILA-King-S7,19,0,3,9,Male,History / Geography,8,0,jun.,2005,SPED,20,1,Player 2,0,7166,0,0
LILA-King-S7,20,0,0,8,Male,Art / Music,8,1,nov.,2004,SPED,20,1,Player 2,2,10928,0,0
LILA-King-S7,20,0,0,9,Male,History / Geography,8,0,jun.,2005,SPED,40,2,Player 3,2,4321,1,1
LILA-King-S7,20,0,0,11,Male,Math,8,2 or more,jul.,2004,SPED,20,0,Player 1,1,14132,1,0
LILA-King-S7,20,0,1,4,Male,Science / Technology,8,2 or more,dec.,2004,SPED,20,0,Player 1,1,18031,1,0
LILA-King-S7,20,0,1,5,Male,Science / Technology,8,2 or more,mar.,2005,SPED,20,1,Player 2,2,8089,0,0
LILA-King-S7,20,0,1,10,Male,Art / Music,8,2 or more,oct.,2005,SPED,40,2,Player 3,2,10390,1,1
LILA-King-S7,20,0,2,0,Female,Math,6,2 or more,sep.,2007,Honors,40,0,Player 1,1,5940,1,1
LILA-King-S7,20,0,2,1,Female,Math,6,2 or more,sep.,2007,Honors,40,1,Player 2,0,20575,1,1
LILA-King-S7,20,0,2,3,Female,Art / Music,6,1,jul.,2007,Honors,40,2,Player 3,2,4406,1,1
LILA-King-S7,20,0,3,2,Male,Art / Music,8,0,jun.,2004,SPED,40,1,Player 2,0,4036,1,1
LILA-King-S7,20,0,3,6,Male,Math,6,1,may.,2007,Honors,40,0,Player 1,1,7900,1,1
LILA-King-S7,20,0,3,7,Male,Math,6,2 or more,may.,2007,Honors,40,2,Player 3,2,4723,1,1
LILA-King-S8,3,0,0,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,2,Player 3,2,12607,1,1
LILA-King-S8,3,0,0,7,Male,English,7,2 or more,sep.,2006,SPED,20,1,Player 2,0,40889,0,0
LILA-King-S8,3,0,0,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,20,0,Player 1,2,29468,1,0
LILA-King-S8,3,0,1,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,1,Player 2,0,68146,0,0
LILA-King-S8,3,0,1,5,Female,Math,7,1,apr.,2006,SPED,20,0,Player 1,2,35248,1,0
LILA-King-S8,3,0,1,10,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,2,23175,1,1
LILA-King-S8,3,0,2,1,Male,Math,8,2 or more,aug.,2005,SPED,40,2,Player 3,2,11263,1,1
LILA-King-S8,3,0,2,3,Male,English,7,1,apr.,2006,SPED,20,0,Player 1,1,22731,0,0
LILA-King-S8,3,0,2,11,Female,History / Geography,8,1,jun.,2005,SPED,40,1,Player 2,1,22172,1,1
LILA-King-S8,3,0,3,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,1,Player 2,1,25204,1,0
LILA-King-S8,3,0,3,6,Male,Math,7,1,sep.,2006,SPED,20,0,Player 1,1,19656,0,0
LILA-King-S8,3,0,3,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,2,Player 3,1,39076,0,0
LILA-King-S8,4,0,0,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,0,Player 1,0,6372,0,1
LILA-King-S8,4,0,0,6,Male,Math,7,1,sep.,2006,SPED,40,1,Player 2,0,18990,0,1
LILA-King-S8,4,0,0,7,Male,English,7,2 or more,sep.,2006,SPED,20,2,Player 3,0,31678,0,0
LILA-King-S8,4,0,1,3,Male,English,7,1,apr.,2006,SPED,20,1,Player 2,0,17216,0,0
LILA-King-S8,4,0,1,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,2,Player 3,2,31861,0,0
LILA-King-S8,4,0,1,10,Female,History / Geography,8,1,jun.,2005,SPED,20,0,Player 1,1,41208,1,0
LILA-King-S8,4,0,2,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,2,Player 3,2,15484,0,0
LILA-King-S8,4,0,2,5,Female,Math,7,1,apr.,2006,SPED,20,1,Player 2,1,13737,1,0
LILA-King-S8,4,0,2,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,0,Player 1,0,44191,0,0
LILA-King-S8,4,0,3,1,Male,Math,8,2 or more,aug.,2005,SPED,40,0,Player 1,1,32731,1,1
LILA-King-S8,4,0,3,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,1,Player 2,1,34970,1,1
LILA-King-S8,4,0,3,11,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,1,9144,1,1
LILA-King-S8,5,0,0,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,20,1,Player 2,2,33767,1,0
LILA-King-S8,5,0,0,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,0,Player 1,1,30790,0,0
LILA-King-S8,5,0,0,5,Female,Math,7,1,apr.,2006,SPED,20,2,Player 3,1,8741,0,0
LILA-King-S8,5,0,1,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,2,Player 3,0,14148,1,1
LILA-King-S8,5,0,1,10,Female,History / Geography,8,1,jun.,2005,SPED,40,1,Player 2,2,25966,1,1
LILA-King-S8,5,0,1,11,Female,History / Geography,8,1,jun.,2005,SPED,20,0,Player 1,1,10268,0,0
LILA-King-S8,5,0,2,1,Male,Math,8,2 or more,aug.,2005,SPED,40,1,Player 2,1,43942,0,1
LILA-King-S8,5,0,2,3,Male,English,7,1,apr.,2006,SPED,20,2,Player 3,2,13052,0,0
LILA-King-S8,5,0,2,7,Male,English,7,2 or more,sep.,2006,SPED,20,0,Player 1,2,4640,1,0
LILA-King-S8,5,0,3,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,0,Player 1,2,17781,1,0
LILA-King-S8,5,0,3,6,Male,Math,7,1,sep.,2006,SPED,40,2,Player 3,0,14183,1,1
LILA-King-S8,5,0,3,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,1,Player 2,1,27058,0,0
LILA-King-S8,6,0,0,1,Male,Math,8,2 or more,aug.,2005,SPED,20,2,Player 3,0,7813,0,0
LILA-King-S8,6,0,0,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,1,Player 2,0,75135,1,0
LILA-King-S8,6,0,0,6,Male,Math,7,1,sep.,2006,SPED,20,0,Player 1,1,10309,0,0
LILA-King-S8,6,0,1,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,2,Player 3,2,6732,1,1
LILA-King-S8,6,0,1,5,Female,Math,7,1,apr.,2006,SPED,20,0,Player 1,0,6038,1,0
LILA-King-S8,6,0,1,7,Male,English,7,2 or more,sep.,2006,SPED,20,1,Player 2,2,5340,0,0
LILA-King-S8,6,0,2,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,40,1,Player 2,0,13795,1,1
LILA-King-S8,6,0,2,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,20,0,Player 1,2,18075,0,0
LILA-King-S8,6,0,2,10,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,2,12078,1,1
LILA-King-S8,6,0,3,3,Male,English,7,1,apr.,2006,SPED,20,0,Player 1,1,7967,0,0
LILA-King-S8,6,0,3,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,2,Player 3,1,33438,0,0
LILA-King-S8,6,0,3,11,Female,History / Geography,8,1,jun.,2005,SPED,20,1,Player 2,0,12457,1,0
LILA-King-S8,7,0,0,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,40,2,Player 3,0,6242,1,1
LILA-King-S8,7,0,0,6,Male,Math,7,1,sep.,2006,SPED,20,1,Player 2,1,8828,0,0
LILA-King-S8,7,0,0,10,Female,History / Geography,8,1,jun.,2005,SPED,20,0,Player 1,0,19518,1,0
LILA-King-S8,7,0,1,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,0,Player 1,0,31401,1,1
LILA-King-S8,7,0,1,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,2,Player 3,2,17260,0,0
LILA-King-S8,7,0,1,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,20,1,Player 2,0,26012,1,0
LILA-King-S8,7,0,2,1,Male,Math,8,2 or more,aug.,2005,SPED,20,0,Player 1,0,54596,1,0
LILA-King-S8,7,0,2,3,Male,English,7,1,apr.,2006,SPED,20,1,Player 2,2,3139,0,0
LILA-King-S8,7,0,2,7,Male,English,7,2 or more,sep.,2006,SPED,20,2,Player 3,2,5650,0,0
LILA-King-S8,7,0,3,5,Female,Math,7,1,apr.,2006,SPED,20,1,Player 2,2,5553,0,0
LILA-King-S8,7,0,3,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,40,0,Player 1,1,33885,0,1
LILA-King-S8,7,0,3,11,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,0,8854,1,1
LILA-King-S8,8,0,0,5,Female,Math,7,1,apr.,2006,SPED,20,2,Player 3,0,7333,0,0
LILA-King-S8,8,0,0,7,Male,English,7,2 or more,sep.,2006,SPED,20,0,Player 1,1,7642,0,0
LILA-King-S8,8,0,0,10,Female,History / Geography,8,1,jun.,2005,SPED,20,1,Player 2,0,30811,1,0
LILA-King-S8,8,0,1,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,0,Player 1,2,7843,1,0
LILA-King-S8,8,0,1,3,Male,English,7,1,apr.,2006,SPED,20,2,Player 3,1,3339,0,0
LILA-King-S8,8,0,1,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,1,Player 2,2,22951,0,0
LILA-King-S8,8,0,2,1,Male,Math,8,2 or more,aug.,2005,SPED,20,1,Player 2,2,17682,0,0
LILA-King-S8,8,0,2,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,0,Player 1,1,41905,0,0
LILA-King-S8,8,0,2,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,20,2,Player 3,1,13097,0,0
LILA-King-S8,8,0,3,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,1,Player 2,0,14193,1,1
LILA-King-S8,8,0,3,6,Male,Math,7,1,sep.,2006,SPED,40,2,Player 3,2,44435,1,1
LILA-King-S8,8,0,3,11,Female,History / Geography,8,1,jun.,2005,SPED,40,0,Player 1,2,17945,1,1
LILA-King-S8,9,0,0,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,40,1,Player 2,0,7106,1,1
LILA-King-S8,9,0,0,6,Male,Math,7,1,sep.,2006,SPED,20,0,Player 1,0,39964,0,0
LILA-King-S8,9,0,0,10,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,0,5882,1,1
LILA-King-S8,9,0,1,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,40,1,Player 2,0,10397,1,1
LILA-King-S8,9,0,1,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,2,Player 3,0,5530,1,1
LILA-King-S8,9,0,1,3,Male,English,7,1,apr.,2006,SPED,40,0,Player 1,1,6255,1,1
LILA-King-S8,9,0,2,1,Male,Math,8,2 or more,aug.,2005,SPED,40,2,Player 3,0,8028,1,1
LILA-King-S8,9,0,2,5,Female,Math,7,1,apr.,2006,SPED,40,0,Player 1,1,3716,1,1
LILA-King-S8,9,0,2,11,Female,History / Geography,8,1,jun.,2005,SPED,40,1,Player 2,0,19625,1,1
LILA-King-S8,9,0,3,7,Male,English,7,2 or more,sep.,2006,SPED,20,1,Player 2,1,5383,0,0
LILA-King-S8,9,0,3,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,40,2,Player 3,0,10137,1,1
LILA-King-S8,9,0,3,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,0,Player 1,0,8921,0,1
LILA-King-S8,10,0,0,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,40,2,Player 3,1,6671,1,1
LILA-King-S8,10,0,0,5,Female,Math,7,1,apr.,2006,SPED,20,1,Player 2,1,2874,0,0
LILA-King-S8,10,0,0,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,40,0,Player 1,2,18168,0,1
LILA-King-S8,10,0,1,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,40,2,Player 3,1,5834,1,1
LILA-King-S8,10,0,1,1,Male,Math,8,2 or more,aug.,2005,SPED,20,0,Player 1,0,8961,0,0
LILA-King-S8,10,0,1,6,Male,Math,7,1,sep.,2006,SPED,20,1,Player 2,1,4182,0,0
LILA-King-S8,10,0,2,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,20,0,Player 1,1,12856,1,0
LILA-King-S8,10,0,2,3,Male,English,7,1,apr.,2006,SPED,20,1,Player 2,1,2723,0,0
LILA-King-S8,10,0,2,7,Male,English,7,2 or more,sep.,2006,SPED,20,2,Player 3,0,2618,0,0
LILA-King-S8,10,0,3,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,20,1,Player 2,1,9273,0,0
LILA-King-S8,10,0,3,10,Female,History / Geography,8,1,jun.,2005,SPED,20,0,Player 1,1,12964,1,0
LILA-King-S8,10,0,3,11,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,1,8464,1,1
LILA-King-S8,11,0,0,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,0,Player 1,1,8499,1,0
LILA-King-S8,11,0,0,3,Male,English,7,1,apr.,2006,SPED,20,2,Player 3,1,3070,0,0
LILA-King-S8,11,0,0,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,40,1,Player 2,1,9944,0,1
LILA-King-S8,11,0,1,5,Female,Math,7,1,apr.,2006,SPED,20,2,Player 3,0,2309,0,0
LILA-King-S8,11,0,1,7,Male,English,7,2 or more,sep.,2006,SPED,40,0,Player 1,1,3966,1,1
LILA-King-S8,11,0,1,10,Female,History / Geography,8,1,jun.,2005,SPED,20,1,Player 2,0,9940,1,0
LILA-King-S8,11,0,2,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,1,Player 2,0,15065,1,1
LILA-King-S8,11,0,2,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,40,0,Player 1,1,13226,1,1
LILA-King-S8,11,0,2,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,2,Player 3,2,12668,1,1
LILA-King-S8,11,0,3,1,Male,Math,8,2 or more,aug.,2005,SPED,40,1,Player 2,0,8258,1,1
LILA-King-S8,11,0,3,6,Male,Math,7,1,sep.,2006,SPED,40,2,Player 3,2,3215,1,1
LILA-King-S8,11,0,3,11,Female,History / Geography,8,1,jun.,2005,SPED,20,0,Player 1,0,9412,0,0
LILA-King-S8,12,0,0,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,1,Player 2,2,7874,0,0
LILA-King-S8,12,0,0,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,2,Player 3,2,3391,1,1
LILA-King-S8,12,0,0,5,Female,Math,7,1,apr.,2006,SPED,20,0,Player 1,0,3098,0,0
LILA-King-S8,12,0,1,1,Male,Math,8,2 or more,aug.,2005,SPED,40,2,Player 3,2,7743,1,1
LILA-King-S8,12,0,1,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,1,Player 2,0,12564,0,0
LILA-King-S8,12,0,1,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,0,Player 1,0,13714,0,1
LILA-King-S8,12,0,2,3,Male,English,7,1,apr.,2006,SPED,20,0,Player 1,1,2854,0,0
LILA-King-S8,12,0,2,10,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,2,6213,1,1
LILA-King-S8,12,0,2,11,Female,History / Geography,8,1,jun.,2005,SPED,40,1,Player 2,1,11233,1,1
LILA-King-S8,12,0,3,6,Male,Math,7,1,sep.,2006,SPED,40,0,Player 1,0,9220,0,1
LILA-King-S8,12,0,3,7,Male,English,7,2 or more,sep.,2006,SPED,40,1,Player 2,0,2817,0,1
LILA-King-S8,12,0,3,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,2,Player 3,0,18342,0,0
LILA-King-S8,13,0,0,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,40,2,Player 3,1,7253,1,1
LILA-King-S8,13,0,0,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,0,Player 1,1,13994,1,1
LILA-King-S8,13,0,0,3,Male,English,7,1,apr.,2006,SPED,40,1,Player 2,1,2476,1,1
LILA-King-S8,13,0,1,1,Male,Math,8,2 or more,aug.,2005,SPED,40,0,Player 1,2,7112,0,1
LILA-King-S8,13,0,1,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,20,1,Player 2,2,9393,0,0
LILA-King-S8,13,0,1,11,Female,History / Geography,8,1,jun.,2005,SPED,40,2,Player 3,1,6434,1,1
LILA-King-S8,13,0,2,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,40,2,Player 3,1,8245,1,1
LILA-King-S8,13,0,2,6,Male,Math,7,1,sep.,2006,SPED,20,1,Player 2,0,7963,0,0
LILA-King-S8,13,0,2,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,20,0,Player 1,2,9447,0,0
LILA-King-S8,13,0,3,5,Female,Math,7,1,apr.,2006,SPED,40,1,Player 2,0,5408,0,1
LILA-King-S8,13,0,3,7,Male,English,7,2 or more,sep.,2006,SPED,20,2,Player 3,0,3619,0,0
LILA-King-S8,13,0,3,10,Female,History / Geography,8,1,jun.,2005,SPED,20,0,Player 1,1,16135,1,0
LILA-King-S8,14,0,0,1,Male,Math,8,2 or more,aug.,2005,SPED,20,1,Player 2,1,10366,0,0
LILA-King-S8,14,0,0,4,Male,Science / Technology,7,2 or more,aug.,2006,SPED,20,0,Player 1,1,11701,0,0
LILA-King-S8,14,0,0,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,2,Player 3,0,6396,1,1
LILA-King-S8,14,0,1,3,Male,English,7,1,apr.,2006,SPED,20,2,Player 3,2,4691,0,0
LILA-King-S8,14,0,1,10,Female,History / Geography,8,1,jun.,2005,SPED,20,1,Player 2,2,4716,1,0
LILA-King-S8,14,0,1,11,Female,History / Geography,8,1,jun.,2005,SPED,40,0,Player 1,2,16875,1,1
LILA-King-S8,14,0,2,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,0,Player 1,0,11761,0,0
LILA-King-S8,14,0,2,5,Female,Math,7,1,apr.,2006,SPED,40,2,Player 3,0,3064,1,1
LILA-King-S8,14,0,2,8,Male,Art / Music,7,2 or more,oct.,2006,SPED,40,1,Player 2,2,15540,1,1
LILA-King-S8,14,0,3,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,1,Player 2,2,6105,1,1
LILA-King-S8,14,0,3,6,Male,Math,7,1,sep.,2006,SPED,40,2,Player 3,0,2646,1,1
LILA-King-S8,14,0,3,7,Male,English,7,2 or more,sep.,2006,SPED,40,0,Player 1,2,3522,1,1
LILA-King-S8,15,0,0,0,Male,Science / Technology,7,2 or more,jul.,2005,SPED,20,1,Player 2,1,8342,0,0
LILA-King-S8,15,0,0,1,Male,Math,8,2 or more,aug.,2005,SPED,40,2,Player 3,2,8446,1,1
LILA-King-S8,15,0,0,9,Male,Art / Music,7,2 or more,feb.,2006,SPED,40,0,Player 1,2,7940,0,1
LILA-King-S8,15,0,1,2,Male,History / Geography,7,2 or more,dec.,2005,SPED,40,2,Player 3,2,4362,1,1
LILA-King-S8,15,0,1,5,Female,Math,7,1,apr.,2006,SPED,40,0,Player 1,2,3029,0,1
LILA-King-S8,15,0,1,11,Female,History / Geography,8,1,jun.,2005,SPED,20,1,Player 2,1,8436,0,0
LILA-King-S8,15,0,2,6,Male,Math,7,1,sep.,2006,SPED,20,0,Player 1,2,8520,0,0
LILA-King-S8,15,0,2,7,Male,English,7,2 or more,sep.,2006,SPED,20,1,Player 2,2,3524,0,0
