Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Magnet,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-KingA-S5,11,0,0,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,20,0,Player 1,2,15813,TRUE,FALSE
LILA-KingA-S5,11,0,0,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,20,1,Player 2,1,10076,FALSE,FALSE
LILA-KingA-S5,11,0,3,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,40,2,Player 3,0,15973,TRUE,TRUE
LILA-KingA-S5,11,0,1,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,40,2,Player 3,0,7804,TRUE,TRUE
LILA-KingA-S5,11,0,3,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,20,1,Player 2,1,16835,FALSE,FALSE
LILA-KingA-S5,11,0,2,9,Female,English,6,1,dec.,2007,STEAM,Regular,40,1,Player 2,2,10281,TRUE,TRUE
LILA-KingA-S5,11,0,3,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,2,11747,TRUE,FALSE
LILA-KingA-S5,11,0,0,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,0,5452,TRUE,TRUE
LILA-KingA-S5,11,0,2,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,40,2,Player 3,0,11283,TRUE,TRUE
LILA-KingA-S5,12,0,0,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,40,0,Player 1,2,10405,FALSE,TRUE
LILA-KingA-S5,12,0,2,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,20,0,Player 1,2,17385,FALSE,FALSE
LILA-KingA-S5,12,0,0,2,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,1,Player 2,1,11506,FALSE,FALSE
LILA-KingA-S5,12,0,3,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,2,6278,FALSE,FALSE
LILA-KingA-S5,12,0,3,9,Female,English,6,1,dec.,2007,STEAM,Regular,40,2,Player 3,2,5851,TRUE,TRUE
LILA-KingA-S5,12,0,1,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,40,2,Player 3,2,14680,TRUE,TRUE
LILA-KingA-S5,12,0,0,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,40,2,Player 3,2,11140,TRUE,TRUE
LILA-KingA-S5,12,0,2,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,20,1,Player 2,0,13420,TRUE,FALSE
LILA-KingA-S5,12,0,1,8,Female,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,1,7075,FALSE,FALSE
LILA-KingA-S5,12,0,1,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,20,0,Player 1,1,6780,FALSE,FALSE
LILA-KingA-S5,12,0,3,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,20,0,Player 1,2,21838,FALSE,FALSE
LILA-KingA-S5,12,0,2,6,Female,Science / Technology,6,2 or more,mar.,2008,STEAM,Regular,20,2,Player 3,0,22000,FALSE,FALSE
LILA-KingA-S5,13,0,3,6,Female,Science / Technology,6,2 or more,mar.,2008,STEAM,Regular,40,0,Player 1,0,26883,TRUE,TRUE
LILA-KingA-S5,13,0,2,9,Female,English,6,1,dec.,2007,STEAM,Regular,20,0,Player 1,0,15470,TRUE,FALSE
LILA-KingA-S5,13,0,0,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,20,0,Player 1,1,9868,FALSE,FALSE
LILA-KingA-S5,13,0,1,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,40,0,Player 1,2,9378,FALSE,TRUE
LILA-KingA-S5,13,0,0,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,40,1,Player 2,0,14778,TRUE,TRUE
LILA-KingA-S5,13,0,1,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,20,1,Player 2,1,13274,FALSE,FALSE
LILA-KingA-S5,13,0,2,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,20,1,Player 2,2,6421,FALSE,FALSE
LILA-KingA-S5,13,0,3,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,40,1,Player 2,0,11877,TRUE,TRUE
LILA-KingA-S5,13,0,0,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,0,6074,TRUE,TRUE
LILA-KingA-S5,13,0,3,2,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,2,Player 3,0,12549,TRUE,TRUE
LILA-KingA-S5,13,0,2,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,40,2,Player 3,0,12231,TRUE,TRUE
LILA-KingA-S5,13,0,1,8,Female,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,0,3635,TRUE,TRUE
LILA-KingA-S5,14,0,3,2,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,0,Player 1,2,4632,TRUE,TRUE
LILA-KingA-S5,14,0,1,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,40,0,Player 1,2,11521,TRUE,TRUE
LILA-KingA-S5,14,0,0,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,20,1,Player 2,1,16287,FALSE,FALSE
LILA-KingA-S5,14,0,2,6,Female,Science / Technology,6,2 or more,mar.,2008,STEAM,Regular,40,1,Player 2,0,10512,TRUE,TRUE
LILA-KingA-S5,14,0,1,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,40,1,Player 2,0,12460,TRUE,TRUE
LILA-KingA-S5,14,0,2,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,40,2,Player 3,2,12447,TRUE,TRUE
LILA-KingA-S5,14,0,3,9,Female,English,6,1,dec.,2007,STEAM,Regular,40,1,Player 2,0,8876,TRUE,TRUE
LILA-KingA-S5,14,0,0,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,2,11688,TRUE,TRUE
LILA-KingA-S5,14,0,3,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,40,2,Player 3,2,5332,TRUE,TRUE
LILA-KingA-S5,14,0,1,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,40,2,Player 3,2,8011,TRUE,TRUE
LILA-KingA-S5,14,0,2,8,Female,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,1,10832,FALSE,FALSE
LILA-KingA-S5,14,0,0,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,0,Player 1,1,6429,FALSE,TRUE
LILA-KingA-S5,15,0,1,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,20,0,Player 1,2,25805,FALSE,FALSE
LILA-KingA-S5,15,0,1,2,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,1,Player 2,0,9246,TRUE,TRUE
LILA-KingA-S5,15,0,2,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,20,1,Player 2,0,11263,TRUE,FALSE
LILA-KingA-S5,15,0,3,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,0,9892,TRUE,FALSE
LILA-KingA-S5,15,0,0,8,Female,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,1,47682,FALSE,FALSE
LILA-KingA-S5,15,0,3,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,20,0,Player 1,2,27349,FALSE,FALSE
LILA-KingA-S5,15,0,0,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,20,0,Player 1,2,35291,FALSE,FALSE
LILA-KingA-S5,15,0,2,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,20,0,Player 1,2,7929,FALSE,FALSE
LILA-KingA-S5,15,0,3,6,Female,Science / Technology,6,2 or more,mar.,2008,STEAM,Regular,20,2,Player 3,2,4497,FALSE,FALSE
LILA-KingA-S5,15,0,2,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,20,2,Player 3,2,10529,FALSE,FALSE
LILA-KingA-S5,15,0,0,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,40,2,Player 3,0,12668,TRUE,TRUE
LILA-KingA-S5,15,0,1,9,Female,English,6,1,dec.,2007,STEAM,Regular,40,2,Player 3,0,6682,TRUE,TRUE
LILA-KingA-S5,16,0,1,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,20,1,Player 2,0,12996,FALSE,FALSE
LILA-KingA-S5,16,0,3,6,Female,Science / Technology,6,2 or more,mar.,2008,STEAM,Regular,40,0,Player 1,0,6758,FALSE,TRUE
LILA-KingA-S5,16,0,1,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,20,0,Player 1,1,4382,TRUE,FALSE
LILA-KingA-S5,16,0,2,9,Female,English,6,1,dec.,2007,STEAM,Regular,20,0,Player 1,1,15435,TRUE,FALSE
LILA-KingA-S5,16,0,0,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,20,0,Player 1,0,21687,FALSE,FALSE
LILA-KingA-S5,16,0,3,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,40,2,Player 3,1,6091,TRUE,TRUE
LILA-KingA-S5,16,0,0,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,1,9384,TRUE,TRUE
LILA-KingA-S5,16,0,1,2,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,2,Player 3,2,28194,FALSE,FALSE
LILA-KingA-S5,16,0,2,8,Female,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,1,5369,TRUE,TRUE
LILA-KingA-S5,16,0,2,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,20,1,Player 2,1,5859,FALSE,FALSE
LILA-KingA-S5,16,0,3,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,20,1,Player 2,0,41919,FALSE,FALSE
LILA-KingA-S5,16,0,0,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,20,1,Player 2,1,9823,FALSE,FALSE
LILA-KingA-S5,17,0,0,9,Female,English,6,1,dec.,2007,STEAM,Regular,40,1,Player 2,0,10590,TRUE,TRUE
LILA-KingA-S5,17,0,2,5,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,1,7767,TRUE,FALSE
LILA-KingA-S5,17,0,3,7,Female,Science / Technology,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,2,9868,TRUE,TRUE
LILA-KingA-S5,17,0,2,6,Female,Science / Technology,6,2 or more,mar.,2008,STEAM,Regular,40,1,Player 2,1,12123,FALSE,TRUE
LILA-KingA-S5,17,0,0,1,Male,Math,6,2 or more,feb.,2008,STEAM,Regular,40,2,Player 3,2,11306,TRUE,TRUE
LILA-KingA-S5,17,0,1,10,Female,Math,6,2 or more,mar.,2008,STEAM,Regular,40,2,Player 3,2,5972,TRUE,TRUE
LILA-KingA-S5,17,0,2,4,Male,Math,6,2 or more,may,2008,STEAM,Regular,20,2,Player 3,1,9979,FALSE,FALSE
LILA-KingA-S5,17,0,1,8,Female,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,0,24172,FALSE,FALSE
LILA-KingA-S5,17,0,0,2,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,0,Player 1,2,7734,FALSE,FALSE
LILA-KingA-S5,17,0,3,11,Female,History / Geography,6,2 or more,jan.,2008,STEAM,Regular,40,0,Player 1,1,8937,TRUE,TRUE
LILA-KingA-S5,17,0,3,0,Female,Science / Technology,6,1,aug.,2008,STEAM,Regular,40,1,Player 2,0,10326,TRUE,TRUE
LILA-KingA-S5,17,0,1,3,Male,English,6,2 or more,feb.,2008,STEAM,Regular,40,1,Player 2,0,10971,TRUE,TRUE
LILA-KingA-S6,0,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,1,39490,FALSE,FALSE
LILA-KingA-S6,0,0,0,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,40,2,Player 3,2,27871,TRUE,TRUE
LILA-KingA-S6,0,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,2,Player 3,1,27904,FALSE,FALSE
LILA-KingA-S6,0,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,2,13821,TRUE,TRUE
LILA-KingA-S6,0,0,1,5,Female,English,6,1,mar.,2008,STEAM,Regular,20,1,Player 2,1,46406,TRUE,FALSE
LILA-KingA-S6,0,0,2,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,1,Player 2,1,43847,TRUE,TRUE
LILA-KingA-S6,0,0,0,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,2,28651,FALSE,FALSE
LILA-KingA-S6,0,0,1,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,20,0,Player 1,1,49420,FALSE,FALSE
LILA-KingA-S6,0,0,0,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,40,0,Player 1,1,228479,FALSE,TRUE
LILA-KingA-S6,1,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,1,Player 2,1,25434,TRUE,TRUE
LILA-KingA-S6,1,0,2,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,40,0,Player 1,1,57743,TRUE,TRUE
LILA-KingA-S6,1,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,0,Player 1,2,17824,FALSE,FALSE
LILA-KingA-S6,1,0,0,3,Female,English,6,0,feb.,2008,STEAM,Regular,20,0,Player 1,1,24223,TRUE,FALSE
LILA-KingA-S6,1,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,2,Player 3,1,36129,TRUE,TRUE
LILA-KingA-S6,1,0,1,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,2,Player 3,1,20721,TRUE,TRUE
LILA-KingA-S6,1,0,2,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,1,8792,TRUE,TRUE
LILA-KingA-S6,1,0,0,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,20,1,Player 2,2,41528,FALSE,FALSE
LILA-KingA-S6,1,0,1,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,1,Player 2,0,35567,FALSE,FALSE
LILA-KingA-S6,2,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,20,0,Player 1,1,43140,FALSE,FALSE
LILA-KingA-S6,2,0,1,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,2,Player 3,2,11090,FALSE,FALSE
LILA-KingA-S6,2,0,0,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,40,2,Player 3,0,14095,TRUE,TRUE
LILA-KingA-S6,2,0,1,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,0,Player 1,1,110275,FALSE,TRUE
LILA-KingA-S6,2,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,0,8716,TRUE,TRUE
LILA-KingA-S6,2,0,2,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,0,Player 1,2,26839,TRUE,TRUE
LILA-KingA-S6,2,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,1,Player 2,2,23867,TRUE,TRUE
LILA-KingA-S6,2,0,0,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,1,Player 2,1,24020,FALSE,FALSE
LILA-KingA-S6,2,0,1,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,1,Player 2,0,11721,FALSE,FALSE
LILA-KingA-S6,3,0,0,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,0,Player 1,0,12298,TRUE,TRUE
LILA-KingA-S6,3,0,1,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,40,0,Player 1,2,21738,FALSE,TRUE
LILA-KingA-S6,3,0,2,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,40,0,Player 1,2,8408,FALSE,TRUE
LILA-KingA-S6,3,0,1,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,1,58493,FALSE,FALSE
LILA-KingA-S6,3,0,2,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,2,Player 3,1,16845,FALSE,FALSE
LILA-KingA-S6,3,0,0,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,1,Player 2,0,15288,TRUE,FALSE
LILA-KingA-S6,3,0,2,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,1,Player 2,1,47940,FALSE,TRUE
LILA-KingA-S6,3,0,1,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,2,5832,TRUE,TRUE
LILA-KingA-S6,3,0,0,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,2,Player 3,1,9198,FALSE,FALSE
LILA-KingA-S6,4,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,20,0,Player 1,1,15073,FALSE,FALSE
LILA-KingA-S6,4,0,0,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,2,Player 3,1,8531,FALSE,FALSE
LILA-KingA-S6,4,0,2,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,0,12145,TRUE,TRUE
LILA-KingA-S6,4,0,1,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,2,Player 3,0,10878,TRUE,TRUE
LILA-KingA-S6,4,0,0,0,Male,Math,6,0,jan.,2008,STEAM,Regular,40,0,Player 1,0,17213,TRUE,TRUE
LILA-KingA-S6,4,0,1,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,0,Player 1,2,10181,FALSE,FALSE
LILA-KingA-S6,4,0,1,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,1,Player 2,0,9971,TRUE,TRUE
LILA-KingA-S6,4,0,0,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,1,Player 2,0,24024,TRUE,FALSE
LILA-KingA-S6,4,0,2,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,20,1,Player 2,1,32435,FALSE,FALSE
LILA-KingA-S6,5,0,0,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,2,11743,TRUE,TRUE
LILA-KingA-S6,5,0,0,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,1,Player 2,1,12217,FALSE,FALSE
LILA-KingA-S6,5,0,2,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,1,24840,FALSE,FALSE
LILA-KingA-S6,5,0,0,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,0,Player 1,0,51611,FALSE,FALSE
LILA-KingA-S6,5,0,1,3,Female,English,6,0,feb.,2008,STEAM,Regular,20,1,Player 2,2,6312,FALSE,FALSE
LILA-KingA-S6,5,0,2,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,1,Player 2,0,18807,TRUE,FALSE
LILA-KingA-S6,5,0,1,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,2,Player 3,1,31886,FALSE,FALSE
LILA-KingA-S6,5,0,2,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,20,2,Player 3,1,26788,FALSE,FALSE
LILA-KingA-S6,5,0,1,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,0,Player 1,0,21192,FALSE,TRUE
LILA-KingA-S6,6,0,1,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,40,0,Player 1,2,31693,FALSE,TRUE
LILA-KingA-S6,6,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,20,1,Player 2,2,19768,FALSE,FALSE
LILA-KingA-S6,6,0,0,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,0,Player 1,1,14834,TRUE,FALSE
LILA-KingA-S6,6,0,2,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,2,Player 3,1,12550,FALSE,FALSE
LILA-KingA-S6,6,0,0,0,Male,Math,6,0,jan.,2008,STEAM,Regular,40,2,Player 3,0,6233,TRUE,TRUE
LILA-KingA-S6,6,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,0,Player 1,1,11714,TRUE,TRUE
LILA-KingA-S6,6,0,1,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,0,4302,TRUE,TRUE
LILA-KingA-S6,6,0,2,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,1,Player 2,0,33905,TRUE,FALSE
LILA-KingA-S6,6,0,1,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,2,37910,FALSE,FALSE
LILA-KingA-S6,7,0,1,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,1,Player 2,1,19992,FALSE,FALSE
LILA-KingA-S6,7,0,0,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,40,1,Player 2,2,52709,TRUE,TRUE
LILA-KingA-S6,7,0,0,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,1,5080,TRUE,TRUE
LILA-KingA-S6,7,0,1,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,2,Player 3,1,7277,TRUE,TRUE
LILA-KingA-S6,7,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,0,Player 1,1,11613,TRUE,FALSE
LILA-KingA-S6,7,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,0,Player 1,1,6029,TRUE,TRUE
LILA-KingA-S6,7,0,0,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,40,0,Player 1,1,8266,TRUE,TRUE
LILA-KingA-S6,7,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,2,15020,TRUE,FALSE
LILA-KingA-S6,7,0,2,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,2,Player 3,0,14445,FALSE,FALSE
LILA-KingA-S6,8,0,1,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,2,5195,TRUE,TRUE
LILA-KingA-S6,8,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,40,1,Player 2,0,9753,TRUE,TRUE
LILA-KingA-S6,8,0,2,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,1,Player 2,1,22551,FALSE,FALSE
LILA-KingA-S6,8,0,0,3,Female,English,6,0,feb.,2008,STEAM,Regular,20,1,Player 2,2,7156,FALSE,FALSE
LILA-KingA-S6,8,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,0,Player 1,2,8013,FALSE,TRUE
LILA-KingA-S6,8,0,2,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,0,Player 1,0,17768,FALSE,TRUE
LILA-KingA-S6,8,0,1,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,0,14765,FALSE,FALSE
LILA-KingA-S6,8,0,0,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,40,2,Player 3,2,8165,TRUE,TRUE
LILA-KingA-S6,8,0,2,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,2,Player 3,0,23742,FALSE,FALSE
LILA-KingA-S6,9,0,2,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,20,0,Player 1,2,8360,TRUE,FALSE
LILA-KingA-S6,9,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,40,2,Player 3,2,5573,TRUE,TRUE
LILA-KingA-S6,9,0,1,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,1,Player 2,2,17043,FALSE,FALSE
LILA-KingA-S6,9,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,2,5075,TRUE,TRUE
LILA-KingA-S6,9,0,0,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,2,Player 3,1,6029,FALSE,FALSE
LILA-KingA-S6,9,0,1,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,2,16059,TRUE,FALSE
LILA-KingA-S6,9,0,0,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,0,Player 1,1,14546,FALSE,FALSE
LILA-KingA-S6,9,0,2,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,20,1,Player 2,2,27202,FALSE,FALSE
LILA-KingA-S6,9,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,20,1,Player 2,0,16735,FALSE,FALSE
LILA-KingA-S6,10,0,0,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,20,1,Player 2,0,11788,FALSE,FALSE
LILA-KingA-S6,10,0,1,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,2,Player 3,1,8652,TRUE,TRUE
LILA-KingA-S6,10,0,2,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,1,14129,TRUE,TRUE
LILA-KingA-S6,10,0,1,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,20,1,Player 2,2,53381,FALSE,FALSE
LILA-KingA-S6,10,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,20,0,Player 1,0,13290,FALSE,FALSE
LILA-KingA-S6,10,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,40,2,Player 3,1,10615,TRUE,TRUE
LILA-KingA-S6,10,0,0,0,Male,Math,6,0,jan.,2008,STEAM,Regular,20,0,Player 1,1,10075,TRUE,FALSE
LILA-KingA-S6,10,0,1,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,0,Player 1,1,9373,TRUE,FALSE
LILA-KingA-S6,10,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,1,Player 2,1,7432,TRUE,TRUE
LILA-KingA-S6,11,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,40,1,Player 2,2,7698,TRUE,TRUE
LILA-KingA-S6,11,0,2,2,Male,Science / Technology,6,2 or more,jun.,2008,STEAM,Regular,20,0,Player 1,2,40753,TRUE,FALSE
LILA-KingA-S6,11,0,0,5,Female,English,6,1,mar.,2008,STEAM,Regular,20,0,Player 1,1,16204,FALSE,FALSE
LILA-KingA-S6,11,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,20,1,Player 2,0,3739,FALSE,FALSE
LILA-KingA-S6,11,0,0,6,Male,Science / Technology,6,1,jul.,2009,STEAM,Regular,20,1,Player 2,1,7430,FALSE,FALSE
LILA-KingA-S6,11,0,2,4,Female,Art / Music,6,2 or more,jun.,2008,STEAM,Regular,40,2,Player 3,0,5610,TRUE,TRUE
LILA-KingA-S6,11,0,1,8,Male,Science / Technology,6,2 or more,jan.,2008,STEAM,Regular,40,0,Player 1,2,126116,TRUE,TRUE
LILA-KingA-S6,11,0,0,1,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Regular,40,2,Player 3,0,22317,TRUE,TRUE
LILA-KingA-S6,11,0,1,7,Male,Science / Technology,6,1,may,2008,STEAM,Regular,40,2,Player 3,0,15886,TRUE,TRUE
LILA-KingA-S6,12,0,2,3,Female,English,6,0,feb.,2008,STEAM,Regular,40,2,Player 3,2,5613,TRUE,TRUE
LILA-KingA-S6,12,0,1,0,Male,Math,6,0,jan.,2008,STEAM,Regular,40,2,Player 3,2,12819,TRUE,TRUE
